age,city,job_title,seniority_level,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,salary_norm,job_category,z_score,modif_z_score
,berlin,data scientist,senior,english,1000+,,135935.48589957677,2021,de,10,python,aws,full-time employee,6,,,,,it,2.91375658370473,Data Scientist/ ML Engineer,1.1304151632770887,2.2440096153846185
,berlin,bi developer / data engineer,medior,english,1000+,,147755.96293432257,2021,de,4,java,"python,aws,terraform,sql",full-time employee,4,,,,,it,3.167126721418185,Data Analyst,2.9945167071950602,4.6818235294117665
,berlin,head / principal / vp,executive,english,1000+,,177307.1555211871,2021,de,10,other,,full-time employee,6,,,,,it,3.8005520657018215,Leaders,1.4223983182885096,2.4886724137931044
,berlin,bi developer / data engineer,medior,english,101-1000,,75651.05302237316,2021,de,3,python,"sql,aws",full-time employee,0,,,,,it,1.6215688813661107,Data Analyst,-0.31010338222741624,0.15870588235294106
,berlin,ml engineer,executive,"german,english",51-100,,85107.4346501698,2021,de,6,python,"sql,aws,terraform,docker",full-time employee,6,,,,,it,1.8242649915368745,Data Scientist/ ML Engineer,-0.9050120169136604,1.139672413793104
,berlin,data scientist,medior,english,1000+,,75651.05302237316,2021,de,5,python,docker,full-time employee,3,,,,,it,1.6215688813661107,Data Scientist/ ML Engineer,-0.31010338222741624,0.15870588235294106
,berlin,other,senior,english,1000+,,66194.67139457652,2021,de,5,other,,full-time employee,2,marketing manager,,,,it,1.418872771195347,"""Other""",-1.1738642252682043,1.5824807692307699
,berlin,tech lead / team lead,executive,"english,russian",1000+,,88653.57776059354,2021,de,10,php,"docker,terraform,aws,go",full-time employee,3,,,,,it,1.9002760328509107,Team leaders,-0.8154962347905003,1.0001206896551733
,berlin,backend developer,senior,english,11-50,,141845.72441694967,2021,de,9,go,"sql,google cloud,kubernetes,terraform,docker",full-time employee,1,,,,,it,3.0404416525614573,Back End,1.3256930775605877,2.5682884615384642
,berlin,product manager,executive,english,101-1000,,118204.77034745806,2021,de,6,other,,full-time employee,2,,,,,it,2.533701377134548,Project managers,-0.06953138376416347,0.16281034482758625
,berlin,bi developer / data engineer,senior,english,1000+,,88653.57776059354,2021,de,8,python,sql,full-time employee,8,,,,,it,1.9002760328509107,Data Analyst,-0.43180815099090714,0.3502211538461541
,berlin,bi developer / data engineer,senior,english,51-100,,65012.62369110194,2021,de,3,sql,"python,sql,google cloud,aws",full-time employee,1,,,,,it,1.3935357574240015,Data Analyst,-1.2129198081249044,1.6473365384615393
,berlin,software engineer,medior,english,up to 10,,70922.86220847483,2021,de,2,javascript / typescript,"nodejs,aws,azure",full-time employee,2,,,,,it,1.5202208262807286,Software Engineer,-0.5267997815338085,0.47611764705882387
,berlin,software engineer,senior,english,101-1000,,89835.62546406813,2021,de,9,scala,"react,kubernetes,terraform,docker,aws,java / scala",full-time employee,0,,,,,it,1.9256130466222565,Software Engineer,-0.3927525681342067,0.285365384615384
,berlin,tech lead / team lead,executive,english,1000+,,109930.436423136,2021,de,15,go,"kotlin,php,sql,kubernetes,docker",full-time employee,5,,,,,it,2.3563422807351295,Team leaders,-0.27840154205153766,0.16281034482758625
,berlin,software engineer,medior,english,1000+,,88653.57776059354,2021,de,4,java,"javascript / typescript,aws",full-time employee,1,,,,,it,1.9002760328509107,Software Engineer,0.2858117158651611,0.7141764705882351
,berlin,software / solutions architect,executive,english,1000+,,135935.48589957677,2021,de,15,python,"kubernetes,terraform,docker,other,aws,azure,sql,python,google cloud",full-time employee,5,,,,,it,2.91375658370473,Architects,0.3780475268516387,0.860568965517242
,berlin,software engineer,senior,english,1000+,,115013.2415480767,2021,de,11,java,"java / scala,kotlin,kubernetes,terraform,aws,docker",full-time employee,5,,,,,it,2.465291439951915,Software Engineer,0.43913134671350057,1.0960625000000015
,berlin,tech lead / team lead,executive,"english,russian",101-1000,,130025.24738220387,2021,de,10,python,"sql,docker,terraform,aws,java / scala,python",full-time employee,5,,,,,it,2.787071514848003,Team leaders,0.22885455664637167,0.6279827586206908
,berlin,bi developer / data engineer,senior,english,1000+,,94563.81627796646,2021,de,10,python,"java / scala,sql,aws,kubernetes,terraform,docker",full-time employee,4,,,,,it,2.0269611017076383,Data Analyst,-0.23653023670740736,0.025942307692307123
,berlin,devops,senior,english,51-100,,106384.29331271225,2021,de,10,go,"python, react,kubernetes,terraform,docker,aws,nodejs,javascript / typescript",full-time employee,5,,,,,it,2.280331239421093,DevOps Engineer,0.15402559185959142,0.6226153846153857
,berlin,software engineer,executive,"english,german",1000+,,106384.29331271225,2021,de,11,python,"python,sql,aws,docker,kubernetes,terraform",full-time employee,11,,,,,it,2.280331239421093,Software Engineer,-0.3679173241746981,0.30236206896551737
,berlin,devops,junior,english,1000+,,78015.14842932232,2021,de,2,bash,"kubernetes,terraform,aws",full-time employee,2,,,,,it,1.6722429089088016,DevOps Engineer,0.7744410570325684,1.6198622047244104
,berlin,data scientist,medior,english,1000+,,94563.81627796646,2021,de,3,python,"aws,google cloud,docker",full-time employee,3,,,,,it,2.0269611017076383,Data Scientist/ ML Engineer,0.5566822149981514,1.1109411764705888
,berlin,software engineer,senior,english,1000+,,106384.29331271225,2021,de,8,python,"sql,aws,docker",full-time employee,4,,,,,it,2.280331239421093,Software Engineer,0.15402559185959142,0.6226153846153857
,berlin,software engineer,senior,english,101-1000,,177307.1555211871,2021,de,13,java,"go,aws,kubernetes,terraform,docker",full-time employee,3,,,,,it,3.8005520657018215,Software Engineer,2.497360563261584,4.513961538461542
,berlin,frontend developer,senior,english,11-50,,76833.10072584775,2021,de,11,javascript / typescript,"react,swift,javascript / typescript",full-time employee,5,,,,,it,1.6469058951374562,Front End,-0.8223639795579055,0.9987788461538464
,berlin,qa engineer,senior,english,101-1000,,81561.29153974606,2021,de,11,javascript / typescript,"java / scala,kotlin,docker,sql",full-time employee,3,,,,,it,1.748253950222838,QA/Test Engineers,-0.6661416481311062,0.7393557692307695
,berlin,backend developer,medior,english,101-1000,,82743.33924322065,2021,de,5,python,sql,full-time employee,0,,,,,it,1.7735909639941836,Back End,0.014941216732171725,0.31741176470588284
,berlin,ml engineer,senior,english,11-50,,100474.05479533935,2021,de,2,python,python,full-time employee,2,,,,,it,2.153646170564366,Data Scientist/ ML Engineer,-0.041252322423907625,0.29833653846153985
,berlin,software engineer,executive,english,101-1000,,130025.24738220387,2021,de,7,swift,,full-time employee,5,,,,,it,2.787071514848003,Software Engineer,0.22885455664637167,0.6279827586206908
,berlin,bi developer / data engineer,medior,"english,german,russian",1000+,,81561.29153974606,2021,de,7,python,"javascript / typescript,sql,aws,terraform,other,docker",full-time employee,2,,,,,it,1.748253950222838,Data Analyst,-0.039232883094426435,0.23805882352941193
,berlin,ml engineer,senior,english,up to 10,,88.65357776059355,2021,de,4,python,"c / c++,c# / .net core,docker,aws,azure,python",full-time employee,2,,,,,it,0.001900276032850911,Data Scientist/ ML Engineer,-3.358047696529146,5.209539663461544
,berlin,ml engineer,executive,"english,german",1000+,,106384.29331271225,2021,de,10,python,"c / c++,docker",full-time employee,7,,,,,it,2.280331239421093,Data Scientist/ ML Engineer,-0.3679173241746981,0.30236206896551737
,berlin,frontend developer,medior,english,101-1000,,74469.00531889858,2021,de,4,javascript / typescript,"react,javascript / typescript,docker,nodejs",full-time employee,4,,,,,it,1.596231867594765,Front End,-0.3642774820540144,0.23805882352941193
,berlin,ml engineer,junior,"english,german",11-50,,65012.62369110194,2021,de,1,python,other,full-time employee,1,,,,,it,1.3935357574240015,Data Scientist/ ML Engineer,0.13133551492949144,0.4514370078740164
,berlin,devops,senior,german,101-1000,,65012.62369110194,2021,de,10,bash,"sql,azure,kubernetes,terraform,docker,other",full-time employee,10,,,,,it,1.3935357574240015,DevOps Engineer,-1.2129198081249044,1.6473365384615393
,berlin,engineering manager,executive,english,1000+,,141845.72441694967,2021,de,10,kotlin,java / scala,full-time employee,3,,,,,it,3.0404416525614573,Other managers,0.5272404970569058,1.0931551724137933
,berlin,software engineer,senior,"english,german,russian",1000+,,76833.10072584775,2021,de,10,other,"python,sql,kubernetes,docker",full-time employee,1,,,,,it,1.6469058951374562,Software Engineer,-0.8223639795579055,0.9987788461538464
,berlin,mobile developer,senior,"russian,english",101-1000,,118204.77034745806,2021,de,7,swift,,full-time employee,1,,,,,it,2.533701377134548,Mobile,0.5445814204265902,1.2711730769230785
,berlin,software engineer,senior,"english,russian",51-100,,99292.00709186477,2021,de,7,javascript / typescript,"react,javascript / typescript,nodejs",full-time employee,3,,,,,it,2.12830915679302,Software Engineer,-0.080307905280608,0.2334807692307698
,berlin,engineering manager,executive,"english,russian",1000+,,141845.72441694967,2021,de,20,c / c++,python,full-time employee,11,,,,,it,3.0404416525614573,Other managers,0.5272404970569058,1.0931551724137933
,berlin,other,junior,"english,german",101-1000,,59693.409025466324,2021,de,3,other,python,full-time employee,1,researcher,,,,it,1.2795191954529468,"""Other""",-0.13175311593085848,0.026555118110236097
,berlin,mobile developer,medior,english,1000+,,55556.24206330529,2021,de,3,swift,other,full-time employee,3,,,,,it,1.1908396472532374,Mobile,-1.231063079279582,1.5077058823529417
,berlin,devops,medior,"english,russian",101-1000,,82743.33924322065,2021,de,5,python,"kubernetes,terraform,docker,aws",full-time employee,1,,,,,it,1.7735909639941836,DevOps Engineer,0.014941216732171725,0.31741176470588284
,berlin,bi developer / data engineer,senior,english,1000+,,130025.24738220387,2021,de,6,python,"sql,google cloud,docker,terraform,kubernetes",full-time employee,1,,,,,it,2.787071514848003,Data Analyst,0.9351372489935897,1.9197307692307726
,berlin,data scientist,senior,"german,english,russian",1000+,,98109.9593883902,2021,de,8,python,"sql,sap / abap,aws,python",full-time employee,5,,,,,it,2.102972143021675,Data Scientist/ ML Engineer,-0.11936348813730766,0.16862500000000086
,berlin,software engineer,senior,"english,german,russian",101-1000,,78960.78659210198,2021,de,9,python,"go,docker,terraform,other,aws",full-time employee,3,,,,,it,1.692512519925878,Software Engineer,-0.752063930415846,0.8820384615384621
,berlin,product manager,senior,english,101-1000,,106384.29331271225,2021,de,14,kotlin,swift,full-time employee,10,,,,,it,2.280331239421093,Project managers,0.15402559185959142,0.6226153846153857
,berlin,software engineer,senior,english,101-1000,,95745.86398144103,2021,de,6,python,"sql,aws,terraform,docker,other",full-time employee,6,,,,,it,2.0522981154789837,Software Engineer,-0.1974746538507077,0.03891346153846182
,berlin,software engineer,executive,english,1000+,,165486.6784864413,2021,de,7,go,"kubernetes,terraform,docker,aws",full-time employee,3,,,,,it,3.547181927988367,Software Engineer,1.1240123778779754,2.0235000000000016
,berlin,tech lead / team lead,executive,"english,german,russian",101-1000,,100474.05479533935,2021,de,10,php,,full-time employee,5,,,,,it,2.153646170564366,Team leaders,-0.5171102943799651,0.5349482758620688
,berlin,mobile developer,senior,english,101-1000,,106384.29331271225,2021,de,9,kotlin,java / scala,full-time employee,5,,,,,it,2.280331239421093,Mobile,0.15402559185959142,0.6226153846153857
,berlin,qa engineer,executive,english,101-1000,,70922.86220847483,2021,de,9,java,"sql,java / scala",full-time employee,3,,,,,it,1.5202208262807286,QA/Test Engineers,-1.263075145406302,1.6978793103448289
,berlin,qa engineer,executive,english,51-100,,79197.1961327969,2021,de,5,other,"javascript / typescript,kotlin,python",full-time employee,2,,,,,it,1.6975799226801471,QA/Test Engineers,-1.0542049871189276,1.3722586206896559
,berlin,software engineer,senior,english,101-1000,,88653.57776059354,2021,de,12,java,"kotlin,sql,aws,kubernetes,terraform,docker",full-time employee,3,,,,,it,1.9002760328509107,Software Engineer,-0.43180815099090714,0.3502211538461541
,berlin,tech lead / team lead,executive,"english,german",101-1000,,94563.81627796646,2021,de,7,java,"python,java / scala,javascript / typescript,go,aws,kubernetes,terraform,docker",full-time employee,7,,,,,it,2.0269611017076383,Team leaders,-0.6663032645852327,0.767534482758621
,berlin,ml engineer,medior,english,1000+,,82743.33924322065,2021,de,9,python,".net,javascript / typescript",full-time employee,1,,,,,it,1.7735909639941836,Data Scientist/ ML Engineer,0.014941216732171725,0.31741176470588284
,berlin,other,other,"english,russian",101-1000,,295511.92586864514,2021,de,13,rust,"javascript / typescript,aws,google cloud,azure,kubernetes,terraform,docker,other",full-time employee,7,ciso,c-level,,,it,6.33425344283637,"""Other""",0.65951657161721,2.1134333333333326
,berlin,software engineer,senior,english,101-1000,,106384.29331271225,2021,de,15,php,,full-time employee,5,,,,,it,2.280331239421093,Software Engineer,0.15402559185959142,0.6226153846153857
,berlin,other,medior,english,101-1000,,59102.38517372903,2021,de,12,python,sql,full-time employee,0,technical account manager (support),,,,it,1.266850688567274,"""Other""",-1.0685407797997881,1.2696470588235298
,berlin,frontend developer,junior,english,1000+,,53192.146656356126,2021,de,1,javascript / typescript,,full-time employee,1,,,,,it,1.1401656197105465,Front End,-0.45330588698239743,0.610767716535434
,berlin,other,medior,"english,german",1000+,,47281.90813898323,2021,de,3,python,"python,javascript / typescript",full-time employee,3,data analyst,,,,it,1.0134805508538192,"""Other""",-1.6102817780657677,2.063176470588236
,berlin,data scientist,medior,"english,german",101-1000,,82743.33924322065,2021,de,4,python,"sql,aws,google cloud,docker",full-time employee,4,,,,,it,1.7735909639941836,Data Scientist/ ML Engineer,0.014941216732171725,0.31741176470588284
,berlin,frontend developer,medior,english,101-1000,,88653.57776059354,2021,de,5,javascript / typescript,"react,angular",full-time employee,2,,,,,it,1.9002760328509107,Front End,0.2858117158651611,0.7141764705882351
,berlin,qa engineer,senior,english,101-1000,,89835.62546406813,2021,de,5,python,"azure,docker,other",full-time employee,2,,,,,it,1.9256130466222565,QA/Test Engineers,-0.3927525681342067,0.285365384615384
,berlin,software engineer,senior,english,up to 10,,94563.81627796646,2021,de,15,ruby,"javascript / typescript,go",full-time employee,0,,,,,it,2.0269611017076383,Software Engineer,-0.23653023670740736,0.025942307692307123
,berlin,tech lead / team lead,executive,english,1000+,,135935.48589957677,2021,de,4,kotlin,"java / scala,kotlin,aws,kubernetes,terraform",full-time employee,3,,,,,it,2.91375658370473,Team leaders,0.3780475268516387,0.860568965517242
,berlin,qa engineer,senior,english,101-1000,,59102.38517372903,2021,de,7,other,"sql,other,python",full-time employee,2,,,,,it,1.266850688567274,QA/Test Engineers,-1.4081977224084041,1.9716153846153863
